45 45 -18 -32 45 45 -186 -144 -53 129 129 -144 -53 129 129 -116 66 66 52 52 -186 -144 108 94 -144 -144 108 94 -144 -144 -74 108 108 94 94 -144 -123 -137 -60 -60 10 192 192 178 178 -60 10 192 192 178 178 -60 -305 -305 -123 -137
46 -31 -80 11 46 53 -17 39 25 -45 -38 -38 -52 -17 -10 4 39 46 25 32 -38 53 4 -10 25 32 -178 18 53 60 -31 4 11 -10 -108 32 46 32 -38 -31 -17 18 25 4 11 -164 11 46 53 32 39 -31 -17 -10 25 11
89 19 -30 -65 110 82 89 -170 5 -30 47 -30 -65 110 82 -114 -149 -72 26 -2 68 -107 89 54 -16 -44 19 -16 -121 -149 -65 110 82 75 47 -163 89 54 -16 -44 5 -30 47 -65 12 -58 -65 110 82 75 47 -163 26 -2 68 33
16 -131 37 37 2 -26 16 -61 -61 9 16 37 37 2 -26 -40 30 37 30 37 2 2 30 30 -5 2 23 23 -12 -40 -54 16 23 16 23 -12 30 30 -5 2 -47 23 30 23 30 -110 -54 16 23 16 23 -12 -61 -54 16 16
73 24 87 -123 52 17 73 31 -74 -4 66 87 -123 52 17 -60 -95 80 -95 -130 45 -116 -53 73 17 -18 -102 24 -32 -67 87 31 -4 52 17 -39 -53 73 17 -18 31 -25 -165 -4 66 10 87 31 -4 52 17 -39 -95 80 24 45
69 6 34 -92 69 34 -50 83 -43 13 83 20 -106 -50 20 -78 83 -57 -43 -78 83 41 -36 69 -211 -36 6 6 41 6 34 -36 -71 69 34 -36 55 -50 -15 55 83 -92 -22 13 83 -92 20 55 -85 -50 20 55 83 -57 -22 83
-2 -100 12 -107 54 54 -2 -100 -9 47 47 12 -107 54 54 5 61 61 47 47 -128 -163 -51 40 96 96 -149 -58 -2 -2 54 110 110 96 96 -184 -51 40 96 96 -58 -2 -2 -16 -16 -86 54 110 110 96 96 -184 -107 -107 -72 -86
47 5 -65 -65 54 54 40 5 5 -16 -16 -37 -37 47 47 -107 12 12 12 12 -9 -58 47 47 -9 -9 5 5 -86 -86 -65 54 54 54 54 -37 40 40 -16 -16 5 -16 -16 -16 -16 -72 -37 47 47 47 47 -44 12 12 -9 -9
67 -31 18 -150 88 88 60 -101 -59 74 74 11 -157 81 81 -108 25 25 -38 -38 -10 -24 25 67 -115 -115 -73 -31 -3 -3 18 46 46 88 88 -94 18 60 -17 -17 -101 32 32 74 74 -108 11 39 39 81 81 -206 25 25 -52 -10
5 -13 -5 -5 14 14 4 -3 -3 -14 -14 -6 -6 13 13 -13 6 6 6 6 -5 -17 6 6 10 10 -12 -12 -8 -8 -4 15 15 15 15 -41 5 5 9 9 -17 2 2 2 2 -9 -5 14 14 14 14 -27 -8 -8 -4 -4
10 -116 -123 -123 10 3 -4 94 94 -4 10 -32 -32 -4 -11 -144 94 87 94 87 10 -88 115 115 17 31 -11 -11 -88 -95 -123 115 108 115 108 31 101 101 3 17 -11 -109 -95 -109 -95 -193 -137 101 94 101 94 17 -11 -18 -95 -95
12 12 -58 -58 47 40 -156 -16 -16 89 82 -16 -16 89 82 -86 19 12 19 12 -93 -93 47 47 -58 -65 47 47 -58 -65 -23 82 75 82 75 -135 -121 -121 -16 -23 19 124 117 124 117 -93 19 124 117 124 117 -93 -261 -163 -58 -58
4 -10 3 3 4 4 4 2 2 -12 -12 3 3 4 4 -2 2 2 2 2 -12 -4 9 9 -20 10 -5 -5 -4 -4 -10 9 -6 9 -6 10 9 9 -20 10 4 -7 8 -7 8 -6 -10 9 -6 9 -6 10 4 -26 8 8
5 -149 -86 -86 26 26 5 68 68 -30 -30 -86 -86 26 26 -23 89 89 89 89 -30 5 68 68 -30 -30 -86 -86 26 26 -23 89 89 89 89 -30 68 68 -30 -30 -114 -2 -2 -2 -2 -121 -23 89 89 89 89 -30 -93 -93 -107 -107
8 -4 5 -34 15 15 6 0 -9 10 10 3 -21 13 13 -12 -8 -8 -2 -2 2 -7 2 8 -18 -18 -10 -4 0 0 5 9 9 15 15 -11 0 6 -5 -5 0 4 4 10 10 -16 3 7 7 13 13 -28 -8 -8 -4 2
37 44 -5 -110 23 16 -47 9 9 37 30 16 16 44 37 -33 -110 -12 -5 -12 16 -12 44 44 -33 -40 51 51 -61 -68 2 30 23 30 23 -89 -40 -40 -12 -19 -89 44 37 44 37 -40 -82 51 44 51 44 -68 2 -5 23 23
-29 -43 -22 -113 41 41 -43 -22 -8 41 41 -36 -22 27 27 -1 48 48 62 62 -99 -29 -8 6 -50 -50 -22 -8 41 41 13 62 62 76 76 -85 -22 -113 41 41 13 62 62 76 76 -85 -1 48 48 62 62 -99 -127 -127 -78 -64
33 -79 -86 -86 54 54 40 33 33 -37 -37 -79 -79 61 61 -86 54 54 54 54 -16 -58 75 75 -30 -30 -37 -37 -37 -37 -44 96 96 96 96 -114 82 82 -23 -23 -135 5 5 5 5 -100 -37 103 103 103 103 -212 -114 -114 26 26
110 40 40 -114 103 61 117 -93 -37 -30 138 47 -212 110 -37 -107 -100 68 -44 -191 131 -51 54 110 -93 -240 -16 40 -58 -100 40 47 5 103 61 -142 61 117 -86 -23 -93 -86 82 -30 138 -65 47 54 -93 110 -37 -30 -100 68 75 131
5 5 5 5 12 -2 -9 -9 -9 -2 5 -9 -9 -2 5 -9 -2 5 -2 5 12 12 12 12 19 5 12 12 -16 -30 12 19 5 19 5 -128 -2 -2 5 12 -107 5 12 5 12 19 -2 5 12 5 12 -16 5 12 19 19
-5 -124 16 -19 16 16 -54 -124 51 86 86 -33 -68 -138 -138 72 107 107 72 72 2 -5 -75 -5 30 30 16 -19 16 16 16 51 51 16 16 -54 -124 51 86 86 -19 16 16 -19 -19 -89 72 107 107 72 72 2 -138 -138 -103 -138
-4 0 -3 -1 -6 -6 5 2 4 -1 -1 6 -7 3 3 5 0 0 2 2 -3 5 2 4 -1 -1 6 -7 3 3 5 0 0 2 2 -3 -22 -5 5 5 -8 2 2 4 4 -1 -4 6 6 -7 -7 3 5 5 -15 2
-58 -149 33 33 -86 -58 -58 124 124 -30 -2 33 33 -86 -58 -205 96 124 96 124 -30 -30 152 152 -2 26 -149 -149 -58 -30 -177 124 152 124 152 -2 152 152 -2 26 -86 -30 -212 -30 -212 -156 -177 124 152 124 152 -2 -114 -86 -30 -30
52 -25 3 -53 94 94 45 -137 17 -46 -46 -4 -60 87 87 -32 -95 -95 59 59 -4 -74 59 3 45 45 -18 -74 -67 -67 -151 101 101 45 45 -158 52 -4 38 38 24 -39 -39 10 10 -53 -53 94 94 38 38 -165 66 66 3 -53
97 -64 48 -169 97 41 97 -36 -8 -92 62 48 -169 97 41 -57 -36 13 -8 -64 62 -29 48 97 -8 -64 -78 -64 -29 -85 48 48 -8 97 41 -64 48 97 -8 -64 -36 -141 13 -92 62 -43 48 48 -8 97 41 -64 -36 13 13 62
4 -17 32 32 4 -10 -3 -59 -59 18 4 25 25 -3 -17 -31 46 32 46 32 -101 -17 32 32 -101 -10 11 11 -17 -31 -45 32 18 32 18 -10 25 25 -3 -17 -31 46 32 46 32 4 -52 25 11 25 11 -17 -136 -45 32 32
72 -19 9 -82 72 -82 58 86 100 -61 -110 -5 9 58 -96 37 86 -68 100 -54 -110 9 37 51 -110 72 -54 -40 9 -19 -12 37 9 51 -82 72 23 37 -124 58 -145 -96 86 -82 100 -61 -26 23 -5 37 9 58 -145 37 86 100
13 -36 -36 -36 34 27 13 13 13 -22 -29 -36 -36 34 27 -57 34 27 34 27 -8 -57 48 48 13 6 -1 -1 -71 -78 -22 69 62 69 62 -113 48 48 13 6 -113 -22 6 -22 6 -29 -22 69 62 69 62 -113 -92 -64 27 27
0 1 2 -13 5 5 3 4 -11 7 7 -10 -10 8 8 -9 9 9 -6 -6 -3 -4 -3 0 0 0 -2 1 1 1 2 2 2 5 5 -10 0 3 3 3 4 -11 -11 7 7 -8 -10 5 5 8 8 -22 9 9 -6 -3
30 44 9 -110 30 37 -47 -82 9 44 51 -173 23 58 65 -12 23 30 9 16 -54 -33 37 23 -47 -40 51 37 -33 -131 2 37 44 23 30 -40 -40 -54 -19 -12 16 51 58 37 44 -26 30 65 72 51 58 -12 -89 -82 -47 -61
8 29 1 1 8 29 64 36 36 -167 64 -48 -48 64 -41 -76 36 -48 36 -48 64 -41 36 36 -62 -41 57 57 -41 -146 -76 36 57 36 57 -41 92 92 -6 -111 -146 -34 92 -34 92 -6 -20 92 -13 92 -13 -111 -146 -20 92 92
50 -34 22 -132 85 85 50 1 -48 -41 -41 22 -132 85 85 -76 36 36 -13 -13 -27 -97 -41 50 57 57 -125 -34 -27 -27 22 29 29 85 85 -139 -41 50 57 57 1 8 8 -41 -41 -55 22 29 29 85 85 -139 36 36 -83 -27
62 13 6 -85 62 -43 34 62 76 -127 -22 13 27 34 -176 20 62 -43 76 -29 -22 13 6 20 -43 62 -43 -29 13 13 -36 6 6 20 -85 62 13 27 -71 34 -85 -43 62 -29 76 -127 -29 13 13 27 27 34 -85 20 62 76
25 25 -59 18 25 46 -31 25 -3 -31 -10 25 -3 -31 -115 18 25 46 -3 18 -10 25 -59 18 25 46 -59 18 25 46 -66 -59 -38 18 -66 46 25 -3 -31 -10 18 25 46 -3 18 -115 18 25 46 -3 18 -10 18 -66 46 18
33 54 -44 -135 33 54 75 -23 -9 -51 75 -2 12 75 -114 -86 -23 -2 -9 12 75 -72 40 54 -93 -72 61 75 -72 -51 -23 40 61 54 75 -72 82 96 -51 -30 -107 -44 82 -30 96 -51 19 82 -107 96 -198 -30 -107 19 82 96
82 -93 -2 -93 82 75 -23 68 82 -79 -65 -107 -93 -23 -30 -2 68 61 82 75 -65 82 -37 -23 26 40 -2 -93 82 75 -107 -37 -44 -23 -30 40 68 82 -79 -65 -37 12 26 26 40 -226 -2 68 61 82 75 -65 -37 -44 26 40
34 97 -1 -127 20 97 90 -8 -29 13 90 -155 34 76 -57 -64 -22 -155 -43 34 76 -120 27 6 -92 -120 90 69 -29 -57 -29 13 90 -8 69 -29 83 62 -36 -64 -36 6 83 -15 62 -36 27 69 -64 48 -85 -78 -50 27 69 48
51 30 9 -68 51 37 58 37 -40 -26 65 16 -166 58 44 -82 37 -82 -40 -54 65 -61 23 51 -40 -54 2 30 -61 -75 9 23 9 51 37 -54 30 58 -33 -47 37 -159 37 -26 65 -26 16 30 16 58 44 -47 37 -82 37 65
54 -177 68 -51 54 68 19 54 -65 19 54 33 -86 19 33 -51 54 -37 -65 -51 54 26 -44 47 -79 -44 40 -79 26 40 61 -44 -30 47 61 -44 26 12 -9 26 47 -79 -44 12 47 -79 26 26 -65 12 26 26 47 -44 -44 47
51 44 -19 -54 51 37 114 51 16 -89 107 -271 9 114 -110 -54 51 -173 16 2 107 -68 79 44 -166 -75 72 37 -68 -82 -26 79 65 44 30 -75 142 107 -103 -12 -166 -61 135 -96 100 -110 37 142 -82 107 -117 -12 -166 30 135 100
89 5 -9 -163 89 5 159 -65 -9 -93 159 61 -198 159 -30 -107 -65 61 -9 -198 159 47 33 89 -205 47 -51 5 47 -142 -9 33 -51 89 5 47 103 159 -135 -198 -65 -149 103 -93 159 -135 61 103 -86 159 -30 -198 -65 61 103 159
3 6 -2 -18 3 6 9 1 0 -9 9 -11 3 9 -6 -5 1 -11 0 3 9 -3 4 3 -6 -3 7 6 -3 -18 -2 4 7 3 6 -3 10 9 0 -15 -14 -8 10 -9 9 0 4 10 -5 9 -6 -15 -14 4 10 9
36 43 -6 -90 71 71 -48 8 -76 85 85 15 -69 92 92 -118 -62 -62 -41 -41 15 -76 15 36 -48 -48 22 43 -76 -76 -6 50 50 71 71 -153 -69 -48 -27 -27 8 64 64 85 85 -104 15 71 71 92 92 -132 -62 -62 -6 15
72 -19 58 -229 86 72 65 2 -40 -75 16 51 -131 79 65 -54 16 2 -26 -40 30 -68 -26 72 37 23 -82 -19 -54 -68 58 23 9 86 72 -103 -33 65 30 16 2 -33 -47 -75 16 -19 51 16 2 79 65 -110 16 2 -33 30
