47 -79 -93 -198 180 173 47 33 33 -359 -261 -198 -93 180 173 -107 166 159 166 159 -128 -149 47 47 110 103 -79 -79 -191 -198 -93 180 173 180 173 -254 47 47 110 103 -177 96 89 96 89 -198 -93 180 173 180 173 -254 -184 -191 -128 -128
-104 -125 -251 -251 -104 -153 -104 225 225 -104 -27 204 204 -104 -48 -258 225 176 225 176 -27 -104 225 225 -104 -27 204 204 -104 -48 -258 225 176 225 176 -27 204 204 -125 -48 -258 -251 176 -251 176 -153 -314 204 -230 204 -230 -48 -258 -342 176 176
-112 91 -112 -217 98 98 -91 -84 -84 -84 -84 119 119 -21 -21 -84 126 126 126 126 -35 91 -217 -112 98 98 91 91 -84 -84 -112 98 98 98 98 -98 119 119 -21 -21 -84 126 126 126 126 -35 -91 -21 -21 -21 -21 -322 -84 -84 -35 -35
32 -185 -164 -80 144 144 39 60 39 -192 -192 -262 -73 151 151 -52 172 172 151 151 -206 -164 67 46 60 60 -150 -171 -52 -52 -45 179 179 158 158 -164 74 53 67 67 -136 88 88 67 67 -290 -38 186 186 165 165 -157 -234 -234 -136 -157
-86 -37 -65 -65 110 110 -121 -44 -44 -184 -184 5 5 75 75 -44 152 152 152 152 -114 -37 -65 -65 110 110 -37 -37 -2 -2 -86 110 110 110 110 -296 5 5 75 75 -44 152 152 152 152 -114 -121 75 75 75 75 -226 -184 -184 -114 -114
-29 -120 -134 -239 244 244 -29 -43 -43 -225 -225 -239 -134 244 244 -148 230 230 230 230 -288 -190 6 6 174 174 -85 -85 -302 -302 -99 279 279 279 279 -379 6 6 174 174 -218 160 160 160 160 -358 -99 279 279 279 279 -379 -295 -295 -253 -253
91 -119 -119 -224 126 126 91 91 91 -154 -154 -224 -119 126 126 -119 126 126 126 126 -140 -105 105 105 0 0 -105 -105 -70 -70 -105 140 140 140 140 -91 105 105 0 0 -105 0 0 0 0 -266 -105 140 140 140 140 -91 -70 -70 -91 -91
14 -77 49 49 21 21 -49 77 77 14 14 -154 -154 -42 -42 -154 84 84 84 84 0 14 14 14 -84 -84 49 49 21 21 -77 21 21 21 21 -98 77 77 14 14 -49 14 14 14 14 -210 -154 84 84 84 84 0 -42 -42 0 0
14 -84 42 42 49 49 -63 63 63 35 35 -175 -175 -28 -28 -175 98 98 98 98 -56 14 14 14 -154 -154 42 42 49 49 -84 49 49 49 49 -140 63 63 35 35 -63 35 35 35 35 -154 -175 98 98 98 98 -56 -28 -28 -56 -56
57 -62 -41 -111 1 57 85 71 36 8 -62 -13 -188 29 85 -62 15 71 -20 36 8 85 71 57 -27 -202 -13 -62 29 85 -41 15 71 1 57 -27 -111 85 36 -34 71 22 -48 8 -62 -146 -13 -62 -111 29 85 36 15 71 22 8
103 -184 68 -9 103 89 103 -226 -93 54 40 68 -9 103 89 -128 19 5 -58 -72 -65 -72 75 103 -100 -9 -107 -289 -72 -86 68 75 61 103 89 -9 75 103 -100 -9 -121 26 12 54 40 -58 68 75 61 103 89 -9 19 5 -198 -65
95 -136 95 95 81 -59 95 -150 -150 -59 46 95 95 81 -59 -171 -59 46 -59 46 32 -52 144 144 -185 25 -52 -52 -66 -311 -87 130 25 130 25 11 144 144 -185 25 -122 -10 95 -10 95 -129 -87 130 25 130 25 11 -136 -136 81 81
-96 -40 -96 -201 212 212 -138 -89 -89 -236 -236 -33 -33 170 170 -89 219 219 219 219 -264 -40 -201 -96 212 212 -40 -40 -222 -222 -96 212 212 212 212 -306 -33 -33 170 170 -89 219 219 219 219 -264 -138 170 170 170 170 -348 -236 -236 -264 -264
